simulation_id;final_value;return_%
679;122526.89926933973;22.526899269339733
680;96305.85675696755;-3.6941432430324497
681;163631.99753599122;63.631997535991225
682;70706.49352389066;-29.29350647610934
683;130018.1977447028;30.018197744702803
684;127035.69724668592;27.035697246685913
685;130070.33629205883;30.070336292058826
686;69772.07105375278;-30.227928946247225
687;149496.98429175687;49.496984291756874
688;83248.81569161935;-16.751184308380644
689;107144.3765480169;7.144376548016895
690;93409.35293598285;-6.590647064017147
691;82526.42408965236;-17.473575910347645
692;144444.23265586467;44.444232655864674
693;146514.43259044495;46.51443259044495
694;206283.7700420987;106.2837700420987
695;83357.09094058561;-16.642909059414393
696;128238.30681607027;28.23830681607027
697;92481.51158345863;-7.518488416541367
698;119103.23098339835;19.103230983398344
699;124612.67177393503;24.612671773935027
700;74871.48870453569;-25.12851129546431
701;119083.43883939751;19.08343883939751
702;88376.50483462393;-11.623495165376067
703;92857.77417174695;-7.142225828253053
704;147904.29458708095;47.90429458708095
705;92868.56770964764;-7.1314322903523575
706;206975.67945853464;106.97567945853463
707;132657.29606556703;32.65729606556703
708;135794.44448822338;35.794444488223384
709;102399.00572985128;2.3990057298512837
710;110860.67281402319;10.860672814023186
711;133260.6878805073;33.2606878805073
712;105149.89859864178;5.149898598641783
713;133991.67517162688;33.99167517162688
714;144651.20170667337;44.65120170667337
715;174126.5710596217;74.1265710596217
716;79212.2099267821;-20.787790073217895
717;151333.39005893498;51.33339005893498
718;93763.072574977;-6.236927425022993
719;92837.00939700741;-7.162990602992592
720;80550.88955676474;-19.44911044323526
721;75799.36882408411;-24.200631175915884
722;104238.46560252934;4.238465602529337
723;80182.25558315148;-19.817744416848523
724;77877.28780544;-22.122712194559995
725;79838.82981383514;-20.161170186164863
726;78221.1262624906;-21.778873737509404
727;80587.97697124278;-19.41202302875722
728;89012.58256803101;-10.987417431968991
729;103204.03412071255;3.204034120712546
730;76392.89550856264;-23.607104491437365
731;97351.15333124163;-2.6488466687583716
732;64303.59833352571;-35.69640166647429
733;148488.0875494212;48.48808754942121
734;66793.81371395756;-33.206186286042445
735;173180.8966059761;73.1808966059761
736;90235.40833313699;-9.764591666863009
737;81237.92940059636;-18.76207059940364
738;134426.50289290032;34.42650289290032
739;78478.98933743862;-21.521010662561384
740;101969.6511877348;1.9696511877347949
741;99054.21561628718;-0.9457843837128166
742;88853.33570790428;-11.146664292095723
743;77993.0058150658;-22.0069941849342
744;219370.92031018742;119.37092031018742
745;100627.86183989458;0.6278618398945837
746;118892.77558581381;18.892775585813812
747;78015.74287521245;-21.984257124787547
748;130435.08975585001;30.435089755850015
749;168636.3144421303;68.6363144421303
750;86570.86363659815;-13.42913636340185
751;126923.1306593011;26.923130659301098
752;96065.22128375036;-3.934778716249639
753;77902.67255144233;-22.097327448557667
754;117601.84842860275;17.60184842860275
755;89321.66273641285;-10.67833726358715
756;147658.12922209466;47.658129222094665
